Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	Node3	2	internal://	OutData	0	0	0	0
0.5	Node3	2	internal://	InNacks	0	0	0	0
0.5	Node3	2	internal://	OutNacks	0	0	0	0
0.5	Node3	2	internal://	InSatisfiedInterests	4.8	0	3	0
0.5	Node3	2	internal://	InTimedOutInterests	0	0	0	0
0.5	Node3	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node3	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node3	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	Node3	-1	all	TimedOutInterests	0	0	0	0
0.5	Node4	1	internal://	InInterests	0	0	0	0
0.5	Node4	1	internal://	OutInterests	0	0	0	0
0.5	Node4	1	internal://	InData	0	0	0	0
0.5	Node4	1	internal://	OutData	0	0	0	0
0.5	Node4	1	internal://	InNacks	0	0	0	0
0.5	Node4	1	internal://	OutNacks	0	0	0	0
0.5	Node4	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Node4	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Node4	1	internal://	OutSatisfiedInterests	17.6	0	11	0
0.5	Node4	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node4	2	internal://	InInterests	0	0	0	0
0.5	Node4	2	internal://	OutInterests	0	0	0	0
0.5	Node4	2	internal://	InData	0	0	0	0
0.5	Node4	2	internal://	OutData	0	0	0	0
0.5	Node4	2	internal://	InNacks	0	0	0	0
0.5	Node4	2	internal://	OutNacks	0	0	0	0
0.5	Node4	2	internal://	InSatisfiedInterests	12.8	0	8	0
0.5	Node4	2	internal://	InTimedOutInterests	0	0	0	0
0.5	Node4	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node4	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node4	256	internal://	InInterests	0	0	0	0
0.5	Node4	256	internal://	OutInterests	0	0	0	0
0.5	Node4	256	internal://	InData	0	0	0	0
0.5	Node4	256	internal://	OutData	0	0	0	0
0.5	Node4	256	internal://	InNacks	0	0	0	0
0.5	Node4	256	internal://	OutNacks	0	0	0	0
0.5	Node4	256	internal://	InSatisfiedInterests	4.8	0	3	0
0.5	Node4	256	internal://	InTimedOutInterests	0	0	0	0
0.5	Node4	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node4	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node4	-1	all	SatisfiedInterests	17.6	0	11	0
0.5	Node4	-1	all	TimedOutInterests	0	0	0	0
0.5	Node5	1	internal://	InInterests	0	0	0	0
0.5	Node5	1	internal://	OutInterests	0	0	0	0
0.5	Node5	1	internal://	InData	0	0	0	0
0.5	Node5	1	internal://	OutData	0	0	0	0
0.5	Node5	1	internal://	InNacks	0	0	0	0
0.5	Node5	1	internal://	OutNacks	0	0	0	0
0.5	Node5	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Node5	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Node5	1	internal://	OutSatisfiedInterests	20.8	0	13	0
0.5	Node5	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node5	2	internal://	InInterests	0	0	0	0
0.5	Node5	2	internal://	OutInterests	0	0	0	0
0.5	Node5	2	internal://	InData	0	0	0	0
0.5	Node5	2	internal://	OutData	0	0	0	0
0.5	Node5	2	internal://	InNacks	0	0	0	0
0.5	Node5	2	internal://	OutNacks	0	0	0	0
0.5	Node5	2	internal://	InSatisfiedInterests	19.2	0	12	0
0.5	Node5	2	internal://	InTimedOutInterests	0	0	0	0
0.5	Node5	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node5	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node5	256	internal://	InInterests	0	0	0	0
0.5	Node5	256	internal://	OutInterests	0	0	0	0
0.5	Node5	256	internal://	InData	0	0	0	0
0.5	Node5	256	internal://	OutData	0	0	0	0
0.5	Node5	256	internal://	InNacks	0	0	0	0
0.5	Node5	256	internal://	OutNacks	0	0	0	0
0.5	Node5	256	internal://	InSatisfiedInterests	1.6	0	1	0
0.5	Node5	256	internal://	InTimedOutInterests	0	0	0	0
0.5	Node5	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node5	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node5	-1	all	SatisfiedInterests	20.8	0	13	0
0.5	Node5	-1	all	TimedOutInterests	0	0	0	0
0.5	Node6	1	internal://	InInterests	0	0	0	0
0.5	Node6	1	internal://	OutInterests	0	0	0	0
0.5	Node6	1	internal://	InData	0	0	0	0
0.5	Node6	1	internal://	OutData	0	0	0	0
0.5	Node6	1	internal://	InNacks	0	0	0	0
0.5	Node6	1	internal://	OutNacks	0	0	0	0
0.5	Node6	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Node6	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Node6	1	internal://	OutSatisfiedInterests	17.6	0	11	0
0.5	Node6	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node6	2	internal://	InInterests	0	0	0	0
0.5	Node6	2	internal://	OutInterests	0	0	0	0
0.5	Node6	2	internal://	InData	0	0	0	0
0.5	Node6	2	internal://	OutData	0	0	0	0
0.5	Node6	2	internal://	InNacks	0	0	0	0
0.5	Node6	2	internal://	OutNacks	0	0	0	0
0.5	Node6	2	internal://	InSatisfiedInterests	12.8	0	8	0
0.5	Node6	2	internal://	InTimedOutInterests	0	0	0	0
0.5	Node6	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node6	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node6	256	internal://	InInterests	0	0	0	0
0.5	Node6	256	internal://	OutInterests	0	0	0	0
0.5	Node6	256	internal://	InData	0	0	0	0
0.5	Node6	256	internal://	OutData	0	0	0	0
0.5	Node6	256	internal://	InNacks	0	0	0	0
0.5	Node6	256	internal://	OutNacks	0	0	0	0
0.5	Node6	256	internal://	InSatisfiedInterests	4.8	0	3	0
0.5	Node6	256	internal://	InTimedOutInterests	0	0	0	0
0.5	Node6	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node6	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node6	-1	all	SatisfiedInterests	17.6	0	11	0
0.5	Node6	-1	all	TimedOutInterests	0	0	0	0
0.5	Node7	1	internal://	InInterests	0	0	0	0
0.5	Node7	1	internal://	OutInterests	0	0	0	0
0.5	Node7	1	internal://	InData	0	0	0	0
0.5	Node7	1	internal://	OutData	0	0	0	0
0.5	Node7	1	internal://	InNacks	0	0	0	0
0.5	Node7	1	internal://	OutNacks	0	0	0	0
0.5	Node7	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Node7	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Node7	1	internal://	OutSatisfiedInterests	4.8	0	3	0
0.5	Node7	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node7	2	internal://	InInterests	0	0	0	0
0.5	Node7	2	internal://	OutInterests	0	0	0	0
0.5	Node7	2	internal://	InData	0	0	0	0
0.5	Node7	2	internal://	OutData	0	0	0	0
0.5	Node7	2	internal://	InNacks	0	0	0	0
0.5	Node7	2	internal://	OutNacks	0	0	0	0
0.5	Node7	2	internal://	InSatisfiedInterests	4.8	0	3	0
0.5	Node7	2	internal://	InTimedOutInterests	0	0	0	0
0.5	Node7	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node7	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node7	-1	all	SatisfiedInterests	4.8	0	3	0
0.5	Node7	-1	all	TimedOutInterests	0	0	0	0
0.5	Node8	1	internal://	InInterests	0	0	0	0
0.5	Node8	1	internal://	OutInterests	0	0	0	0
0.5	Node8	1	internal://	InData	0	0	0	0
0.5	Node8	1	internal://	OutData	0	0	0	0
0.5	Node8	1	internal://	InNacks	0	0	0	0
0.5	Node8	1	internal://	OutNacks	0	0	0	0
0.5	Node8	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Node8	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Node8	1	internal://	OutSatisfiedInterests	6.4	0	4	0
0.5	Node8	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node8	2	internal://	InInterests	0	0	0	0
0.5	Node8	2	internal://	OutInterests	0	0	0	0
0.5	Node8	2	internal://	InData	0	0	0	0
0.5	Node8	2	internal://	OutData	0	0	0	0
0.5	Node8	2	internal://	InNacks	0	0	0	0
0.5	Node8	2	internal://	OutNacks	0	0	0	0
0.5	Node8	2	internal://	InSatisfiedInterests	6.4	0	4	0
0.5	Node8	2	internal://	InTimedOutInterests	0	0	0	0
0.5	Node8	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Node8	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	Node8	-1	all	SatisfiedInterests	6.4	0	4	0
0.5	Node8	-1	all	TimedOutInterests	0	0	0	0
1	Node0	1	internal://	InInterests	0	0	0	0
1	Node0	1	internal://	OutInterests	0	0	0	0
1	Node0	1	internal://	InData	0	0	0	0
1	Node0	1	internal://	OutData	0	0	0	0
1	Node0	1	internal://	InNacks	0	0	0	0
1	Node0	1	internal://	OutNacks	0	0	0	0
1	Node0	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node0	1	internal://	InTimedOutInterests	0	0	0	0
1	Node0	1	internal://	OutSatisfiedInterests	1.92	0	0	0
1	Node0	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node0	2	internal://	InInterests	0	0	0	0
1	Node0	2	internal://	OutInterests	0	0	0	0
1	Node0	2	internal://	InData	0	0	0	0
1	Node0	2	internal://	OutData	0	0	0	0
1	Node0	2	internal://	InNacks	0	0	0	0
1	Node0	2	internal://	OutNacks	0	0	0	0
1	Node0	2	internal://	InSatisfiedInterests	1.92	0	0	0
1	Node0	2	internal://	InTimedOutInterests	0	0	0	0
1	Node0	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node0	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node0	-1	all	SatisfiedInterests	1.92	0	0	0
1	Node0	-1	all	TimedOutInterests	0	0	0	0
1	Node1	1	internal://	InInterests	0	0	0	0
1	Node1	1	internal://	OutInterests	0	0	0	0
1	Node1	1	internal://	InData	0	0	0	0
1	Node1	1	internal://	OutData	0	0	0	0
1	Node1	1	internal://	InNacks	0	0	0	0
1	Node1	1	internal://	OutNacks	0	0	0	0
1	Node1	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node1	1	internal://	InTimedOutInterests	0	0	0	0
1	Node1	1	internal://	OutSatisfiedInterests	2.56	0	0	0
1	Node1	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node1	2	internal://	InInterests	0	0	0	0
1	Node1	2	internal://	OutInterests	0	0	0	0
1	Node1	2	internal://	InData	0	0	0	0
1	Node1	2	internal://	OutData	0	0	0	0
1	Node1	2	internal://	InNacks	0	0	0	0
1	Node1	2	internal://	OutNacks	0	0	0	0
1	Node1	2	internal://	InSatisfiedInterests	2.56	0	0	0
1	Node1	2	internal://	InTimedOutInterests	0	0	0	0
1	Node1	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node1	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node1	-1	all	SatisfiedInterests	2.56	0	0	0
1	Node1	-1	all	TimedOutInterests	0	0	0	0
1	Node2	1	internal://	InInterests	0	0	0	0
1	Node2	1	internal://	OutInterests	0	0	0	0
1	Node2	1	internal://	InData	0	0	0	0
1	Node2	1	internal://	OutData	0	0	0	0
1	Node2	1	internal://	InNacks	0	0	0	0
1	Node2	1	internal://	OutNacks	0	0	0	0
1	Node2	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node2	1	internal://	InTimedOutInterests	0	0	0	0
1	Node2	1	internal://	OutSatisfiedInterests	2.56	0	0	0
1	Node2	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node2	2	internal://	InInterests	0	0	0	0
1	Node2	2	internal://	OutInterests	0	0	0	0
1	Node2	2	internal://	InData	0	0	0	0
1	Node2	2	internal://	OutData	0	0	0	0
1	Node2	2	internal://	InNacks	0	0	0	0
1	Node2	2	internal://	OutNacks	0	0	0	0
1	Node2	2	internal://	InSatisfiedInterests	2.56	0	0	0
1	Node2	2	internal://	InTimedOutInterests	0	0	0	0
1	Node2	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node2	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node2	-1	all	SatisfiedInterests	2.56	0	0	0
1	Node2	-1	all	TimedOutInterests	0	0	0	0
1	Node3	1	internal://	InInterests	0	0	0	0
1	Node3	1	internal://	OutInterests	0	0	0	0
1	Node3	1	internal://	InData	0	0	0	0
1	Node3	1	internal://	OutData	0	0	0	0
1	Node3	1	internal://	InNacks	0	0	0	0
1	Node3	1	internal://	OutNacks	0	0	0	0
1	Node3	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node3	1	internal://	InTimedOutInterests	0	0	0	0
1	Node3	1	internal://	OutSatisfiedInterests	0.96	0	0	0
1	Node3	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node3	2	internal://	InInterests	0	0	0	0
1	Node3	2	internal://	OutInterests	0	0	0	0
1	Node3	2	internal://	InData	0	0	0	0
1	Node3	2	internal://	OutData	0	0	0	0
1	Node3	2	internal://	InNacks	0	0	0	0
1	Node3	2	internal://	OutNacks	0	0	0	0
1	Node3	2	internal://	InSatisfiedInterests	0.96	0	0	0
1	Node3	2	internal://	InTimedOutInterests	0	0	0	0
1	Node3	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node3	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node3	-1	all	SatisfiedInterests	0.96	0	0	0
1	Node3	-1	all	TimedOutInterests	0	0	0	0
1	Node4	1	internal://	InInterests	0	0	0	0
1	Node4	1	internal://	OutInterests	0	0	0	0
1	Node4	1	internal://	InData	0	0	0	0
1	Node4	1	internal://	OutData	0	0	0	0
1	Node4	1	internal://	InNacks	0	0	0	0
1	Node4	1	internal://	OutNacks	0	0	0	0
1	Node4	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node4	1	internal://	InTimedOutInterests	0	0	0	0
1	Node4	1	internal://	OutSatisfiedInterests	3.52	0	0	0
1	Node4	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node4	2	internal://	InInterests	0	0	0	0
1	Node4	2	internal://	OutInterests	0	0	0	0
1	Node4	2	internal://	InData	0	0	0	0
1	Node4	2	internal://	OutData	0	0	0	0
1	Node4	2	internal://	InNacks	0	0	0	0
1	Node4	2	internal://	OutNacks	0	0	0	0
1	Node4	2	internal://	InSatisfiedInterests	2.56	0	0	0
1	Node4	2	internal://	InTimedOutInterests	0	0	0	0
1	Node4	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node4	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node4	256	internal://	InInterests	0	0	0	0
1	Node4	256	internal://	OutInterests	0	0	0	0
1	Node4	256	internal://	InData	0	0	0	0
1	Node4	256	internal://	OutData	0	0	0	0
1	Node4	256	internal://	InNacks	0	0	0	0
1	Node4	256	internal://	OutNacks	0	0	0	0
1	Node4	256	internal://	InSatisfiedInterests	0.96	0	0	0
1	Node4	256	internal://	InTimedOutInterests	0	0	0	0
1	Node4	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Node4	256	internal://	OutTimedOutInterests	0	0	0	0
1	Node4	-1	all	SatisfiedInterests	3.52	0	0	0
1	Node4	-1	all	TimedOutInterests	0	0	0	0
1	Node5	1	internal://	InInterests	0	0	0	0
1	Node5	1	internal://	OutInterests	0	0	0	0
1	Node5	1	internal://	InData	0	0	0	0
1	Node5	1	internal://	OutData	0	0	0	0
1	Node5	1	internal://	InNacks	0	0	0	0
1	Node5	1	internal://	OutNacks	0	0	0	0
1	Node5	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node5	1	internal://	InTimedOutInterests	0	0	0	0
1	Node5	1	internal://	OutSatisfiedInterests	4.16	0	0	0
1	Node5	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node5	2	internal://	InInterests	0	0	0	0
1	Node5	2	internal://	OutInterests	0	0	0	0
1	Node5	2	internal://	InData	0	0	0	0
1	Node5	2	internal://	OutData	0	0	0	0
1	Node5	2	internal://	InNacks	0	0	0	0
1	Node5	2	internal://	OutNacks	0	0	0	0
1	Node5	2	internal://	InSatisfiedInterests	3.84	0	0	0
1	Node5	2	internal://	InTimedOutInterests	0	0	0	0
1	Node5	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node5	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node5	256	internal://	InInterests	0	0	0	0
1	Node5	256	internal://	OutInterests	0	0	0	0
1	Node5	256	internal://	InData	0	0	0	0
1	Node5	256	internal://	OutData	0	0	0	0
1	Node5	256	internal://	InNacks	0	0	0	0
1	Node5	256	internal://	OutNacks	0	0	0	0
1	Node5	256	internal://	InSatisfiedInterests	0.32	0	0	0
1	Node5	256	internal://	InTimedOutInterests	0	0	0	0
1	Node5	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Node5	256	internal://	OutTimedOutInterests	0	0	0	0
1	Node5	-1	all	SatisfiedInterests	4.16	0	0	0
1	Node5	-1	all	TimedOutInterests	0	0	0	0
1	Node6	1	internal://	InInterests	0	0	0	0
1	Node6	1	internal://	OutInterests	0	0	0	0
1	Node6	1	internal://	InData	0	0	0	0
1	Node6	1	internal://	OutData	0	0	0	0
1	Node6	1	internal://	InNacks	0	0	0	0
1	Node6	1	internal://	OutNacks	0	0	0	0
1	Node6	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node6	1	internal://	InTimedOutInterests	0	0	0	0
1	Node6	1	internal://	OutSatisfiedInterests	3.52	0	0	0
1	Node6	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node6	2	internal://	InInterests	0	0	0	0
1	Node6	2	internal://	OutInterests	0	0	0	0
1	Node6	2	internal://	InData	0	0	0	0
1	Node6	2	internal://	OutData	0	0	0	0
1	Node6	2	internal://	InNacks	0	0	0	0
1	Node6	2	internal://	OutNacks	0	0	0	0
1	Node6	2	internal://	InSatisfiedInterests	2.56	0	0	0
1	Node6	2	internal://	InTimedOutInterests	0	0	0	0
1	Node6	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node6	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node6	256	internal://	InInterests	0	0	0	0
1	Node6	256	internal://	OutInterests	0	0	0	0
1	Node6	256	internal://	InData	0	0	0	0
1	Node6	256	internal://	OutData	0	0	0	0
1	Node6	256	internal://	InNacks	0	0	0	0
1	Node6	256	internal://	OutNacks	0	0	0	0
1	Node6	256	internal://	InSatisfiedInterests	0.96	0	0	0
1	Node6	256	internal://	InTimedOutInterests	0	0	0	0
1	Node6	256	internal://	OutSatisfiedInterests	0	0	0	0
1	Node6	256	internal://	OutTimedOutInterests	0	0	0	0
1	Node6	-1	all	SatisfiedInterests	3.52	0	0	0
1	Node6	-1	all	TimedOutInterests	0	0	0	0
1	Node7	1	internal://	InInterests	0	0	0	0
1	Node7	1	internal://	OutInterests	0	0	0	0
1	Node7	1	internal://	InData	0	0	0	0
1	Node7	1	internal://	OutData	0	0	0	0
1	Node7	1	internal://	InNacks	0	0	0	0
1	Node7	1	internal://	OutNacks	0	0	0	0
1	Node7	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node7	1	internal://	InTimedOutInterests	0	0	0	0
1	Node7	1	internal://	OutSatisfiedInterests	0.96	0	0	0
1	Node7	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node7	2	internal://	InInterests	0	0	0	0
1	Node7	2	internal://	OutInterests	0	0	0	0
1	Node7	2	internal://	InData	0	0	0	0
1	Node7	2	internal://	OutData	0	0	0	0
1	Node7	2	internal://	InNacks	0	0	0	0
1	Node7	2	internal://	OutNacks	0	0	0	0
1	Node7	2	internal://	InSatisfiedInterests	0.96	0	0	0
1	Node7	2	internal://	InTimedOutInterests	0	0	0	0
1	Node7	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node7	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node7	-1	all	SatisfiedInterests	0.96	0	0	0
1	Node7	-1	all	TimedOutInterests	0	0	0	0
1	Node8	1	internal://	InInterests	0	0	0	0
1	Node8	1	internal://	OutInterests	0	0	0	0
1	Node8	1	internal://	InData	0	0	0	0
1	Node8	1	internal://	OutData	0	0	0	0
1	Node8	1	internal://	InNacks	0	0	0	0
1	Node8	1	internal://	OutNacks	0	0	0	0
1	Node8	1	internal://	InSatisfiedInterests	0	0	0	0
1	Node8	1	internal://	InTimedOutInterests	0	0	0	0
1	Node8	1	internal://	OutSatisfiedInterests	1.28	0	0	0
1	Node8	1	internal://	OutTimedOutInterests	0	0	0	0
1	Node8	2	internal://	InInterests	0	0	0	0
1	Node8	2	internal://	OutInterests	0	0	0	0
1	Node8	2	internal://	InData	0	0	0	0
1	Node8	2	internal://	OutData	0	0	0	0
1	Node8	2	internal://	InNacks	0	0	0	0
1	Node8	2	internal://	OutNacks	0	0	0	0
1	Node8	2	internal://	InSatisfiedInterests	1.28	0	0	0
1	Node8	2	internal://	InTimedOutInterests	0	0	0	0
1	Node8	2	internal://	OutSatisfiedInterests	0	0	0	0
1	Node8	2	internal://	OutTimedOutInterests	0	0	0	0
1	Node8	-1	all	SatisfiedInterests	1.28	0	0	0
1	Node8	-1	all	TimedOutInterests	0	0	0	0
1.5	Node0	1	internal://	InInterests	0	0	0	0
1.5	Node0	1	internal://	OutInterests	0	0	0	0
1.5	Node0	1	internal://	InData	0	0	0	0
1.5	Node0	1	internal://	OutData	0	0	0	0
1.5	Node0	1	internal://	InNacks	0	0	0	0
1.5	Node0	1	internal://	OutNacks	0	0	0	0
1.5	Node0	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	Node0	1	internal://	InTimedOutInterests	0	0	0	0
1.5	Node0	1	internal://	OutSatisfiedInterests	1.984	0	1	0
1.5	Node0	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	Node0	2	internal://	InInterests	0	0	0	0
1.5	Node0	2	internal://	OutInterests	0	0	0	0
1.5	Node0	2	internal://	InData	0	0	0	0
1.5	Node0	2	internal://	OutData	0	0	0	0
1.5	Node0	2	internal://	InNacks	0	0	0	0
1.5	Node0	2	internal://	OutNacks	0	0	0	0
1.5	Node0	2	internal://	InSatisfiedInterests	0.384	0	0	0
1.5	Node0	2	internal://	InTimedOutInterests	0	0	0	0
1.5	Node0	2	internal://	OutSatisfiedInterests	0	0	0	0
1.5	Node0	2	internal://	OutTimedOutInterests	0	0	0	0
1.5	Node0	256	internal://	InInterests	0	0	0	0
1.5	Node0	256	internal://	OutInterests	0	0	0	0
1.5	Node0	256	internal://	InData	0	0	0	0
1.5	Node0	256	internal://	OutData	0	0	0	0
1.5	Node0	256	internal://	InNacks	0	0	0	0
1.5	Node0	256	internal://	OutNacks	0	0	0	0
1.5	Node0	256	internal://	InSatisfiedInterests	1.6	0	1	0
1.5	Node0	256	internal://	InTimedOutInterests	0	0	0	0
